audio_link,label,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Spectral_Centroid,Zero_Crossing_Rate,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,Chroma_12
/Users/ankitpokhrel/Desktop/infant_cry_detection/donateacry_corpus/belly_pain/643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138536-1.0-m-72-bp.wav,belly_pain,-253.0128173828125,12.286332130432129,-23.774856567382812,-21.095436096191406,-25.71290397644043,-8.218640327453613,-15.8965482711792,-3.5401506423950195,-15.873190879821777,-9.256997108459473,-9.103106498718262,-4.828219413757324,-2.4533193111419678,1556.844218681627,0.2911088423295455,0.3046913146972656,0.3149217665195465,0.3578244745731354,0.4087739884853363,0.5370967388153076,0.5545189380645752,0.5338491797447205,0.4734821617603302,0.3955164849758148,0.3964705169200897,0.37586861848831177,0.3644546568393707
/Users/ankitpokhrel/Desktop/infant_cry_detection/donateacry_corpus/belly_pain/643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138591-1.0-m-72-bp.wav,belly_pain,-374.42974853515625,62.808082580566406,-15.663871765136719,-15.97738265991211,-25.642393112182617,-19.057483673095703,-22.40447425842285,-15.5826997756958,-8.043989181518555,-8.955859184265137,-9.61336898803711,-3.2104413509368896,-2.4101345539093018,1054.900436232908,0.15779030539772726,0.26705989241600037,0.3619527220726013,0.37270990014076233,0.3324415385723114,0.31085404753685,0.3129286468029022,0.47779837250709534,0.3943970501422882,0.3011153042316437,0.33220812678337097,0.23002254962921143,0.2715184986591339
/Users/ankitpokhrel/Desktop/infant_cry_detection/donateacry_corpus/belly_pain/643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138514-1.0-m-72-bp.wav,belly_pain,-252.5374755859375,35.87653732299805,-35.229087829589844,-20.08746910095215,-29.121030807495117,-21.32464027404785,-22.38712501525879,-8.064094543457031,-21.7066650390625,-13.885673522949219,-8.505555152893066,-0.13246874511241913,-0.6432786583900452,1305.5105906787464,0.23513849431818182,0.3102634847164154,0.3011133372783661,0.31613075733184814,0.3854502737522125,0.3875832259654999,0.42366641759872437,0.3798866868019104,0.4866785705089569,0.5506422519683838,0.5381600856781006,0.37623536586761475,0.30690431594848633
/Users/ankitpokhrel/Desktop/infant_cry_detection/donateacry_corpus/belly_pain/69BDA5D6-0276-4462-9BF7-951799563728-1436936185-1.1-m-26-bp.wav,belly_pain,-119.30599212646484,28.296003341674805,-32.92665100097656,-32.281368255615234,-23.559886932373047,-12.247206687927246,-2.1667656898498535,-4.802994728088379,-10.814644813537598,-7.158371925354004,-10.734648704528809,-1.1721160411834717,3.5531933307647705,1321.517706500265,0.21594016335227273,0.2368873953819275,0.26830968260765076,0.2527990937232971,0.21868927776813507,0.27614179253578186,0.406412273645401,0.5174997448921204,0.32993224263191223,0.2451115995645523,0.2685815095901489,0.2987159788608551,0.22208160161972046
/Users/ankitpokhrel/Desktop/infant_cry_detection/donateacry_corpus/belly_pain/549a46d8-9c84-430e-ade8-97eae2bef787-1430130772174-1.7-m-48-bp.wav,belly_pain,-405.8760070800781,27.12164306640625,-42.24820327758789,-0.3469375669956207,-33.40462875366211,4.665828227996826,-17.678110122680664,2.7751901149749756,-8.659680366516113,-9.639954566955566,-9.528885841369629,2.9254958629608154,12.073722839355469,1334.3576799109298,0.24776656539351852,0.16396769881248474,0.2081994116306305,0.4249086081981659,0.49235180020332336,0.4269256293773651,0.3479864299297333,0.4111858010292053,0.3697974383831024,0.21551650762557983,0.16927935183048248,0.16711308062076569,0.1702391505241394
/Users/ankitpokhrel/Desktop/infant_cry_detection/donateacry_corpus/belly_pain/643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138545-1.0-m-72-bp.wav,belly_pain,-286.06768798828125,35.96877670288086,-8.508418083190918,-21.856731414794922,-26.968074798583984,-26.799402236938477,-24.480297088623047,-19.031469345092773,-16.214441299438477,-14.59510612487793,-7.191837310791016,7.34165096282959,5.705967426300049,1212.3794470117252,0.18448597301136363,0.13851650059223175,0.1637948751449585,0.1185738742351532,0.2173576056957245,0.27516669034957886,0.30036720633506775,0.35086384415626526,0.38380753993988037,0.37598463892936707,0.4417187571525574,0.3482229709625244,0.19974610209465027
/Users/ankitpokhrel/Desktop/infant_cry_detection/donateacry_corpus/discomfort/79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc.wav,discomfort,-150.86990356445312,-19.797176361083984,-5.597549915313721,0.04922990873456001,-9.170202255249023,1.0863077640533447,-15.89197063446045,-2.9505600929260254,1.9549286365509033,0.3212454915046692,-9.142361640930176,-3.4683234691619873,-12.408079147338867,1995.5403632137172,0.4299538352272727,0.40164074301719666,0.41696619987487793,0.42981499433517456,0.3777526617050171,0.28592824935913086,0.27771690487861633,0.22247402369976044,0.2096583992242813,0.20090064406394958,0.27359500527381897,0.23617038130760193,0.24391548335552216
/Users/ankitpokhrel/Desktop/infant_cry_detection/donateacry_corpus/discomfort/79FF400A-97E2-4701-987D-C7C850D5523C-1430089621-1.0-f-48-dc.wav,discomfort,-314.3143005371094,36.19103240966797,-5.270711898803711,-0.382150262594223,-13.485688209533691,-11.599170684814453,-18.936613082885742,-12.767104148864746,-15.649128913879395,-11.513748168945312,-8.81503677368164,-7.151432991027832,-15.776742935180664,1374.3402737241174,0.24208540482954546,0.5346053242683411,0.5635303854942322,0.5393065214157104,0.511798083782196,0.5167678594589233,0.46710824966430664,0.5164658427238464,0.5183009505271912,0.47628188133239746,0.5170144438743591,0.5274810194969177,0.5446828603744507
/Users/ankitpokhrel/Desktop/infant_cry_detection/donateacry_corpus/discomfort/1309B82C-F146-46F0-A723-45345AFA6EA8-1430703937-1.0-f-48-dc.wav,discomfort,-149.15672302246094,-11.770669937133789,-21.44487762451172,-9.719735145568848,-10.356513023376465,3.545459747314453,-10.622264862060547,-3.8730287551879883,-8.362361907958984,1.6531790494918823,-14.820685386657715,3.046785831451416,8.083806991577148,1782.2516790514132,0.32208362926136364,0.2941637933254242,0.41325652599334717,0.48816221952438354,0.345252126455307,0.2721632421016693,0.3436063528060913,0.34896525740623474,0.395224392414093,0.3637246787548065,0.34787529706954956,0.30113837122917175,0.2877783477306366
/Users/ankitpokhrel/Desktop/infant_cry_detection/donateacry_corpus/discomfort/999bf14b-e417-4b44-b746-9253f81efe38-1430844994519-1.7-m-04-ch.wav,discomfort,-293.5322570800781,100.38008117675781,-58.37348937988281,1.4561583995819092,-40.30678176879883,-22.655345916748047,-5.276891708374023,-6.994253158569336,-1.9810155630111694,-6.6434149742126465,-18.037796020507812,-5.967915058135986,-0.43915024399757385,880.2148220728418,0.1416558159722222,0.16774104535579681,0.20618797838687897,0.32290416955947876,0.4017072021961212,0.3329724669456482,0.41677626967430115,0.44774845242500305,0.407857209444046,0.30550864338874817,0.1918204426765442,0.14082840085029602,0.18826904892921448
/Users/ankitpokhrel/Desktop/infant_cry_detection/donateacry_corpus/discomfort/1309B82C-F146-46F0-A723-45345AFA6EA8-1432801703-1.1-f-26-dc.wav,discomfort,-54.086891174316406,2.185516357421875,-43.18614196777344,-25.630796432495117,-28.370176315307617,9.276161193847656,-20.421064376831055,1.985293984413147,-10.195063591003418,2.7136406898498535,-3.836108684539795,3.431431770324707,10.172959327697754,1571.7404034694475,0.29535688920454545,0.27210158109664917,0.2788486182689667,0.41233184933662415,0.3913993537425995,0.3313532769680023,0.3894963562488556,0.3874722421169281,0.422531396150589,0.3628478944301605,0.2867729365825653,0.2599303424358368,0.2722882032394409
/Users/ankitpokhrel/Desktop/infant_cry_detection/donateacry_corpus/discomfort/2294E2B2-8E36-4DA6-A898-B947CB9446AB-1436462707-1.1-m-26-dc.wav,discomfort,-185.0183563232422,28.312467575073242,-7.688592433929443,7.803135395050049,-12.7415189743042,2.0329651832580566,-3.5759408473968506,-19.9948673248291,-14.438426971435547,-12.596196174621582,-11.326844215393066,2.7432620525360107,-8.864108085632324,1497.4226753659605,0.2983975497159091,0.48621106147766113,0.3514968752861023,0.2939525544643402,0.27534571290016174,0.3456554114818573,0.3733949363231659,0.33017686009407043,0.34246766567230225,0.40930846333503723,0.4385609030723572,0.39579513669013977,0.44203370809555054
/Users/ankitpokhrel/Desktop/infant_cry_detection/donateacry_corpus/discomfort/64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430058990597-1.7-m-72-dc.wav,discomfort,-151.32699584960938,39.3098258972168,-45.877891540527344,-12.443053245544434,-37.64921188354492,-6.56571626663208,-3.2120378017425537,-7.274230480194092,-0.0852370485663414,2.6089394092559814,-13.056901931762695,-4.674003601074219,-11.347643852233887,1288.048938861496,0.25424107142857144,0.417307049036026,0.4138040840625763,0.41715559363365173,0.45424506068229675,0.38165533542633057,0.3472304344177246,0.3220677971839905,0.3880552351474762,0.3931111693382263,0.3650484085083008,0.3705771565437317,0.43127375841140747
/Users/ankitpokhrel/Desktop/infant_cry_detection/donateacry_corpus/discomfort/999bf14b-e417-4b44-b746-9253f81efe38-1430844958178-1.7-m-04-ch.wav,discomfort,-337.9720764160156,121.29639434814453,-52.74235534667969,9.147029876708984,-16.70753288269043,-17.82726287841797,-6.323812007904053,-0.6057846546173096,-7.763031959533691,-12.792732238769531,-16.207895278930664,-0.7601607441902161,6.273743152618408,776.7278954147214,0.124267578125,0.1649237424135208,0.1757826954126358,0.24397701025009155,0.3190334737300873,0.36192116141319275,0.3906702399253845,0.49019014835357666,0.45218080282211304,0.492748498916626,0.3767961263656616,0.19798053801059723,0.16920100152492523
/Users/ankitpokhrel/Desktop/infant_cry_detection/donateacry_corpus/discomfort/64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430059012473-1.7-m-72-dc.wav,discomfort,-78.56250762939453,-9.548762321472168,-70.9514389038086,-1.110901117324829,-16.634153366088867,8.628813743591309,-21.436492919921875,-6.688371181488037,-0.06268560886383057,-0.7181363105773926,4.443070411682129,-5.997079849243164,-10.875304222106934,1508.1864174940868,0.2903134300595238,0.32696333527565,0.29133811593055725,0.3047042787075043,0.33617836236953735,0.2306470274925232,0.18949294090270996,0.1428159773349762,0.16510753333568573,0.27036696672439575,0.2549682855606079,0.2295881062746048,0.29057765007019043
/Users/ankitpokhrel/Desktop/infant_cry_detection/donateacry_corpus/discomfort/837fd072-8704-4196-9ff1-1d2c07886e55-1432429478471-1.7-m-22-dc.wav,discomfort,-415.9891357421875,82.61308288574219,7.484903812408447,3.9459762573242188,-27.08070945739746,10.001169204711914,-17.231170654296875,-1.5277988910675049,-12.131385803222656,-5.606011867523193,-5.523251056671143,-6.887434005737305,1.9449613094329834,980.669624643431,0.13522702838302753,0.13090358674526215,0.2984673082828522,0.21478880941867828,0.11304806917905807,0.1862500160932541,0.2056116759777069,0.49993279576301575,0.36441460251808167,0.3087314963340759,0.26518386602401733,0.18255628645420074,0.12739363312721252
/Users/ankitpokhrel/Desktop/infant_cry_detection/donateacry_corpus/discomfort/f258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch.wav,discomfort,-113.41600036621094,-17.937685012817383,-52.24597930908203,-23.484397888183594,-14.858338356018066,5.494740009307861,-22.988176345825195,4.239465236663818,-28.165176391601562,5.4472808837890625,-12.297320365905762,7.033980369567871,6.878535747528076,1741.473662240065,0.36576450892857143,0.2871767580509186,0.22783297300338745,0.21935366094112396,0.2679770588874817,0.2549701929092407,0.2771117389202118,0.3609943687915802,0.4956377446651459,0.5197340250015259,0.49800392985343933,0.33298420906066895,0.23763465881347656
/Users/ankitpokhrel/Desktop/infant_cry_detection/donateacry_corpus/discomfort/1309B82C-F146-46F0-A723-45345AFA6EA8-1432801693-1.1-f-26-dc.wav,discomfort,-131.2797088623047,21.205909729003906,-34.53460693359375,-33.751319885253906,-33.04423522949219,5.8399457931518555,-20.564889907836914,-2.1414172649383545,-11.25894546508789,-2.2738287448883057,-4.568615913391113,3.843930244445801,8.31321907043457,1411.446441989977,0.25512251420454546,0.29822033643722534,0.28668227791786194,0.36948081851005554,0.38358327746391296,0.33137473464012146,0.3387569785118103,0.39847081899642944,0.48537832498550415,0.46112754940986633,0.36953553557395935,0.3255837559700012,0.3012096881866455
/Users/ankitpokhrel/Desktop/infant_cry_detection/donateacry_corpus/discomfort/d6cda191-4962-4308-9a36-46d5648a95ed-1431086262776-1.7-m-04-ch.wav,discomfort,-208.6408233642578,-28.16457748413086,-59.12639236450195,-10.630725860595703,-19.886157989501953,18.044292449951172,-23.957347869873047,13.951138496398926,-15.480292320251465,-11.093402862548828,-3.498539686203003,1.6541507244110107,-0.07978612184524536,1802.8001583542487,0.42738755841121495,0.3166044056415558,0.4178011119365692,0.4164866507053375,0.3541299104690552,0.34991970658302307,0.4925408363342285,0.5545580983161926,0.33890822529792786,0.19957314431667328,0.17458698153495789,0.23581157624721527,0.28337594866752625
/Users/ankitpokhrel/Desktop/infant_cry_detection/donateacry_corpus/discomfort/D1CB71F9-EF76-49B3-A703-41D557444D21-1436863419-1.1-f-26-dc.wav,discomfort,-173.24754333496094,36.70371627807617,-32.522823333740234,-27.859994888305664,-25.35438346862793,7.247931480407715,-13.135077476501465,-3.7510359287261963,-12.470634460449219,-8.514729499816895,-12.756597518920898,-5.494614601135254,7.749851703643799,1235.2583394818166,0.2098455255681818,0.24811656773090363,0.24511298537254333,0.21904882788658142,0.2128504365682602,0.30087772011756897,0.4681164622306824,0.5644655823707581,0.3505556583404541,0.19469323754310608,0.14634014666080475,0.1601020246744156,0.1959768533706665
/Users/ankitpokhrel/Desktop/infant_cry_detection/donateacry_corpus/discomfort/10A40438-09AA-4A21-83B4-8119F03F7A11-1430925142-1.0-f-26-dc.wav,discomfort,-92.71485137939453,19.822574615478516,-47.35085678100586,-30.24519920349121,-21.855501174926758,-8.129131317138672,-14.099006652832031,-8.989730834960938,-17.49272918701172,-0.15256066620349884,7.399752616882324,7.691877365112305,-6.398167610168457,1333.8404406617817,0.2116299715909091,0.26483574509620667,0.2559334337711334,0.24070318043231964,0.2212192565202713,0.2206025868654251,0.2587898075580597,0.31637629866600037,0.28137508034706116,0.3526071310043335,0.3796205222606659,0.35640212893486023,0.33703577518463135
/Users/ankitpokhrel/Desktop/infant_cry_detection/donateacry_corpus/discomfort/11417AC2-DCC9-48CD-8177-CA8665E51B2F-1436881512-1.1-m-48-dc.wav,discomfort,-222.32118225097656,47.698402404785156,-14.204707145690918,-16.141008377075195,-16.002704620361328,-6.5318074226379395,-27.30660057067871,-18.704126358032227,-25.89895248413086,-13.57166862487793,-17.019886016845703,-4.2399115562438965,-11.713736534118652,1303.5100076344022,0.22901722301136362,0.3114129602909088,0.29179567098617554,0.3781967759132385,0.40753746032714844,0.3003445267677307,0.3878481984138489,0.6076129674911499,0.35432708263397217,0.39626914262771606,0.3346744775772095,0.38250628113746643,0.30929481983184814
/Users/ankitpokhrel/Desktop/infant_cry_detection/donateacry_corpus/discomfort/1309B82C-F146-46F0-A723-45345AFA6EA8-1430704008-1.0-f-48-dc.wav,discomfort,-260.47357177734375,21.546092987060547,-14.384734153747559,-13.504376411437988,-25.66872787475586,-4.72769832611084,-14.491759300231934,-12.138602256774902,-13.38869857788086,-6.726487159729004,-13.667649269104004,-2.692131996154785,-3.6858420372009277,1549.9565250095293,0.27453835227272727,0.3691369891166687,0.3570510149002075,0.3777383863925934,0.3381403386592865,0.31479108333587646,0.368809312582016,0.47167888283729553,0.43451499938964844,0.45941945910453796,0.4581952393054962,0.3832138776779175,0.4241822361946106
/Users/ankitpokhrel/Desktop/infant_cry_detection/donateacry_corpus/discomfort/a40b9b8d-e4bc-457a-badf-f38bdbc0c358-1430016981469-1.7-m-26-dc.wav,discomfort,-38.726741790771484,49.74856185913086,-44.01255798339844,14.895480155944824,-16.70421600341797,19.72047996520996,-22.02861213684082,-11.95649528503418,-23.92637062072754,-10.423434257507324,-2.893789052963257,1.6167991161346436,-18.075084686279297,1263.507894114968,0.2449066442087156,0.26748061180114746,0.29470518231391907,0.30253055691719055,0.26167136430740356,0.2259003221988678,0.24417103826999664,0.24113522469997406,0.23412543535232544,0.26119980216026306,0.32498112320899963,0.4939784109592438,0.41079577803611755
/Users/ankitpokhrel/Desktop/infant_cry_detection/donateacry_corpus/discomfort/ae5a462b-5424-4b5b-82d5-07ccb61654ab-1431064345173-1.7-f-48-dc.wav,discomfort,-366.2728271484375,-10.215075492858887,-20.344778060913086,-10.367254257202148,-15.470763206481934,15.453104972839355,-20.729942321777344,1.0543195009231567,-14.680024147033691,-3.993293523788452,-9.939947128295898,3.426013708114624,1.9442205429077148,1793.610076825852,0.36734573929398145,0.3527550995349884,0.42909908294677734,0.46610450744628906,0.5335768461227417,0.6401021480560303,0.4953218102455139,0.440163791179657,0.43480947613716125,0.4045700132846832,0.3865073621273041,0.35529130697250366,0.3346598148345947
/Users/ankitpokhrel/Desktop/infant_cry_detection/donateacry_corpus/discomfort/665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc.wav,discomfort,-345.51239013671875,43.54517364501953,-28.245403289794922,-12.453754425048828,-28.273027420043945,-2.3870344161987305,-13.47304916381836,-10.933883666992188,-14.185173034667969,-12.758370399475098,-13.955122947692871,-12.456149101257324,-14.469925880432129,1291.9911318177685,0.2364169034090909,0.4412781894207001,0.4575861096382141,0.4576743245124817,0.4412769675254822,0.5267975330352783,0.5208104252815247,0.6215543746948242,0.5488344430923462,0.5701147317886353,0.5114661455154419,0.43991583585739136,0.46537989377975464
/Users/ankitpokhrel/Desktop/infant_cry_detection/donateacry_corpus/discomfort/999bf14b-e417-4b44-b746-9253f81efe38-1430845035663-1.7-m-26-ch.wav,discomfort,-256.9288330078125,120.10926055908203,-66.33599853515625,2.277684450149536,-42.99770736694336,-23.339309692382812,-2.322166919708252,-5.879480361938477,-1.8593748807907104,-2.375474691390991,-16.826765060424805,-4.750281810760498,-5.760447978973389,825.9398925807415,0.13676848234953703,0.2286725640296936,0.29809829592704773,0.4692944884300232,0.4078861474990845,0.3294233977794647,0.41271403431892395,0.43039706349372864,0.2859136462211609,0.1785116344690323,0.14739567041397095,0.16417838633060455,0.2196434587240219
/Users/ankitpokhrel/Desktop/infant_cry_detection/donateacry_corpus/discomfort/f5b29377-7cd6-4688-942c-5a07add39dc5-1437480263225-1.7-f-26-dc.wav,discomfort,-59.975833892822266,8.526774406433105,-77.17166900634766,-30.404640197753906,-20.899221420288086,-8.395574569702148,-14.545072555541992,1.780916690826416,-21.480792999267578,5.280625343322754,-2.8726823329925537,15.810467720031738,-6.891157150268555,1434.889935312955,0.31190614442567566,0.30597466230392456,0.19457696378231049,0.1293928474187851,0.16736982762813568,0.21961788833141327,0.24723902344703674,0.34109970927238464,0.3457871973514557,0.37158599495887756,0.4823251962661743,0.3918403387069702,0.3350299894809723
/Users/ankitpokhrel/Desktop/infant_cry_detection/donateacry_corpus/discomfort/999bf14b-e417-4b44-b746-9253f81efe38-1430844979531-1.7-m-04-ch.wav,discomfort,-422.9921875,106.55255126953125,-27.649381637573242,6.959762096405029,-11.017356872558594,-13.697440147399902,-10.69233226776123,9.14149284362793,0.7432523369789124,-10.615111351013184,-11.700103759765625,-9.82508659362793,-10.805084228515625,790.0507828214021,0.12612123842592593,0.3165053129196167,0.333425372838974,0.44369274377822876,0.47557759284973145,0.5605041980743408,0.6136040687561035,0.45688101649284363,0.4211297631263733,0.4174778163433075,0.28471896052360535,0.2232235223054886,0.3034007251262665
/Users/ankitpokhrel/Desktop/infant_cry_detection/donateacry_corpus/discomfort/d6cda191-4962-4308-9a36-46d5648a95ed-1426942891562-1.4-f-48-dc.wav,discomfort,-478.51837158203125,54.538360595703125,8.215466499328613,23.64882469177246,-4.451490879058838,12.255853652954102,-6.322890758514404,4.39019250869751,-6.46484899520874,-2.1826326847076416,-7.276688098907471,7.0466694831848145,6.871450901031494,1182.958223343016,0.22082633615654207,0.3671385645866394,0.29058289527893066,0.3278016149997711,0.39558300375938416,0.31017035245895386,0.3099132478237152,0.32209908962249756,0.5080638527870178,0.5651584267616272,0.43724575638771057,0.35677459836006165,0.3975643217563629
